Artikel,Kalimat,Teks,Tag
,Kalimat3445,menerbitkan,O
,Kalimat3445,surat,O
,Kalimat3445,ketua,O
,Kalimat3445,kpu,B-ORG
,Kalimat3445,kepada,O
,Kalimat3445,pimpinan,O
,Kalimat3445,partai,O
,Kalimat3445,politik,O
,Kalimat3445,untuk,O
,Kalimat3445,mempedomani,O
,Kalimat3445,putusan,O
,Kalimat3445,mk,B-ORG
,Kalimat3445,no,O
,Kalimat3445,.,O
,Kalimat3446,90/puu,O
,Kalimat3446,-,O
,Kalimat3446,xxi/2023,B-TIM
,Kalimat3446,yang,O
,Kalimat3446,sifatnya,O
,Kalimat3446,self,O
,Kalimat3446,implementing,O
,Kalimat3446,dalam,O
,Kalimat3446,praktiknya,O
,Kalimat3446,yang,O
,Kalimat3446,terjadi,O
,Kalimat3446,atas,O
,Kalimat3446,berbagai,O
,Kalimat3446,putusan,O
,Kalimat3446,mk,B-ORG
,Kalimat3446,yang,O
,Kalimat3446,kemudian,O
,Kalimat3446,telah,O
,Kalimat3446,diperkuat,O
,Kalimat3446,dengan,O
,Kalimat3446,putusan,O
,Kalimat3446,mk,B-ORG
,Kalimat3446,no,O
,Kalimat3446,.,O
Artikel762,Kalimat3447,mantan,O
,Kalimat3447,wakil,O
,Kalimat3447,ketua,O
,Kalimat3447,kpk,B-ORG
,Kalimat3447,busyro,B-PER
,Kalimat3447,muqoddas,I-PER
,Kalimat3447,meminta,O
,Kalimat3447,presiden,O
,Kalimat3447,joko,B-PER
,Kalimat3447,widodo,I-PER
,Kalimat3447,(,O
,Kalimat3447,jokowi,B-PER
,Kalimat3447,),O
,Kalimat3447,untuk,O
,Kalimat3447,memerintahkan,O
,Kalimat3447,putra,O
,Kalimat3447,sulungnya,O
,Kalimat3447,gibran,B-PER
,Kalimat3447,rakabuming,I-PER
,Kalimat3447,raka,I-PER
,Kalimat3447,agar,O
,Kalimat3447,mundur,O
,Kalimat3447,sebagai,O
,Kalimat3447,cawapres,O
,Kalimat3447,.,O
,Kalimat3448,busyro,B-PER
,Kalimat3448,menilai,O
,Kalimat3448,",",O
,Kalimat3448,putusan,O
,Kalimat3448,dpkp,B-ORG
,Kalimat3448,tersebut,O
,Kalimat3448,menjadi,O
,Kalimat3448,puncak,O
,Kalimat3448,dari,O
,Kalimat3448,problem,O
,Kalimat3448,etik,O
,Kalimat3448,yang,O
,Kalimat3448,terjadi,O
,Kalimat3448,belakangan,O
,Kalimat3448,ini,O
,Kalimat3448,.,O
,Kalimat3449,permintaan,O
,Kalimat3449,agar,O
,Kalimat3449,jokowi,B-PER
,Kalimat3449,memerintahkan,O
,Kalimat3449,mundur,O
,Kalimat3449,menurutnya,O
,Kalimat3449,menjadi,O
,Kalimat3449,satu-satunya,O
,Kalimat3449,cara,O
,Kalimat3449,",",O
,Kalimat3449,pasalnya,O
,Kalimat3449,penyelesaian,O
,Kalimat3449,problem,O
,Kalimat3449,etik,O
,Kalimat3449,ini,O
,Kalimat3449,sudah,O
,Kalimat3449,tidak,O
,Kalimat3449,mungkin,O
,Kalimat3449,ditempuh,O
,Kalimat3449,melalui,O
,Kalimat3449,jalur,O
,Kalimat3449,hukum,O
,Kalimat3449,.,O
,Kalimat3450,busyro,B-PER
,Kalimat3450,meyakini,O
,Kalimat3450,jika,O
,Kalimat3450,menyelesaikan,O
,Kalimat3450,problem,O
,Kalimat3450,etika,O
,Kalimat3450,ini,O
,Kalimat3450,tidak,O
,Kalimat3450,terbatas,O
,Kalimat3450,ruang,O
,Kalimat3450,dan,O
,Kalimat3450,waktu,O
,Kalimat3450,.,O
,Kalimat3451,lebih,O
,Kalimat3451,lanjut,O
,Kalimat3451,busyro,B-PER
,Kalimat3451,juga,O
,Kalimat3451,meyakini,O
,Kalimat3451,jika,O
,Kalimat3451,langkah,O
,Kalimat3451,memerintahkan,O
,Kalimat3451,gibran,B-PER
,Kalimat3451,mundur,O
,Kalimat3451,tidak,O
,Kalimat3451,akan,O
,Kalimat3451,mengganggu,O
,Kalimat3451,proses,O
,Kalimat3451,pilpres,O
,Kalimat3451,kendati,O
,Kalimat3451,pilpres,O
,Kalimat3451,tinggal,O
,Kalimat3451,sembilan,O
,Kalimat3451,hari,O
,Kalimat3451,lagi,O
,Kalimat3451,.,O
Artikel763,Kalimat3452,dir,O
,Kalimat3452,iii,O
,Kalimat3452,penggalangan,O
,Kalimat3452,tpn,O
,Kalimat3452,ganjar-mahfud,B-PER
,Kalimat3452,miftah,B-PER
,Kalimat3452,sabri,I-PER
,Kalimat3452,menyebut,O
,Kalimat3452,debat,O
,Kalimat3452,kelima,O
,Kalimat3452,pilpres,O
,Kalimat3452,2024,B-TIM
,Kalimat3452,menandakan,O
,Kalimat3452,the,O
,Kalimat3452,end,O
,Kalimat3452,of,O
,Kalimat3452,jokowi,B-PER
,Kalimat3452,era,O
,Kalimat3452,,O
,Kalimat3452,.,O
,Kalimat3453,miftah,B-PER
,Kalimat3453,menilai,O
,Kalimat3453,sejak,O
,Kalimat3453,debat,O
,Kalimat3453,pertama,O
,Kalimat3453,hingga,O
,Kalimat3453,terakhir,O
,Kalimat3453,",",O
,Kalimat3453,capres,O
,Kalimat3453,nomor,O
,Kalimat3453,urut,O
,Kalimat3453,3,O
,Kalimat3453,ganjar,B-PER
,Kalimat3453,pranowo,I-PER
,Kalimat3453,konsisten,O
,Kalimat3453,membangun,O
,Kalimat3453,model,O
,Kalimat3453,kepemimpinan,O
,Kalimat3453,dari,O
,Kalimat3453,rakyat,O
,Kalimat3453,.,O
,Kalimat3454,gagasan,O
,Kalimat3454,perubahannya,O
,Kalimat3454,dinilai,O
,Kalimat3454,di-twist,O
,Kalimat3454,dengan,O
,Kalimat3454,narasi,O
,Kalimat3454,soal,O
,Kalimat3454,ketimpangan,O
,Kalimat3454,dan,O
,Kalimat3454,ketidakadilan,O
,Kalimat3454,di,O
,Kalimat3454,panggung,O
,Kalimat3454,debat,O
,Kalimat3454,.,O
,Kalimat3455,``,O
,Kalimat3455,bahkan,O
,Kalimat3455,saya,O
,Kalimat3455,melihat,O
,Kalimat3455,di,O
,Kalimat3455,panggung,O
,Kalimat3455,debat,O
,Kalimat3455,semalam,O
,Kalimat3455,adalah,O
,Kalimat3455,panggung,O
,Kalimat3455,persiapan,O
,Kalimat3455,perginya,O
,Kalimat3455,pulung,O
,Kalimat3455,wahyu,O
,Kalimat3455,keprabon,O
,Kalimat3455,dari,O
,Kalimat3455,joko,B-PER
,Kalimat3455,widodo,I-PER
,Kalimat3455,kepada,O
,Kalimat3455,penerusnya,O
,Kalimat3455,.,O
,Kalimat3456,``,O
,Kalimat3456,saya,O
,Kalimat3456,menangkap,O
,Kalimat3456,kesan,O
,Kalimat3456,bahkan,O
,Kalimat3456,seorang,O
,Kalimat3456,prabowo,B-PER
,Kalimat3456,subianto,I-PER
,Kalimat3456,pun,O
,Kalimat3456,tidak,O
,Kalimat3456,mau,O
,Kalimat3456,dilekatkan,O
,Kalimat3456,lagi,O
,Kalimat3456,dengan,O
,Kalimat3456,pribadi,O
,Kalimat3456,jokowi,B-PER
,Kalimat3456,ketika,O
,Kalimat3456,dia,O
,Kalimat3456,tampil,O
,Kalimat3456,di,O
,Kalimat3456,panggung,O
,Kalimat3456,debat,O
,Kalimat3456,sendirian,O
,Kalimat3456,.,O
Artikel764,Kalimat3457,capres,O
,Kalimat3457,nomor,O
,Kalimat3457,urut,O
,Kalimat3457,2,O
,Kalimat3457,prabowo,B-PER
,Kalimat3457,subianto,I-PER
,Kalimat3457,melakukan,O
,Kalimat3457,kampanye,O
,Kalimat3457,di,O
,Kalimat3457,lawongan,B-LOC
,Kalimat3457,",",O
,Kalimat3457,manado,B-LOC
,Kalimat3457,",",O
,Kalimat3457,sulawesi,B-LOC
,Kalimat3457,utara,I-LOC
,Kalimat3457,",",O
,Kalimat3457,hari,O
,Kalimat3457,ini,O
,Kalimat3457,.,O
,Kalimat3458,dalam,O
,Kalimat3458,kesempatan,O
,Kalimat3458,tersebut,O
,Kalimat3458,",",O
,Kalimat3458,prabowo,B-PER
,Kalimat3458,berharap,O
,Kalimat3458,menjadi,O
,Kalimat3458,putra,O
,Kalimat3458,minahasa,B-LOC
,Kalimat3458,pertama,O
,Kalimat3458,yang,O
,Kalimat3458,menjadi,O
,Kalimat3458,presiden,O
,Kalimat3458,ri,B-LOC
,Kalimat3458,.,O
,Kalimat3459,mulanya,O
,Kalimat3459,prabowo,B-LOC
,Kalimat3459,mengatakan,O
,Kalimat3459,bahwa,O
,Kalimat3459,dirinya,O
,Kalimat3459,merupakan,O
,Kalimat3459,putra,O
,Kalimat3459,asli,O
,Kalimat3459,minahasa,B-LOC
,Kalimat3459,.,O
,Kalimat3460,``,O
,Kalimat3460,saya,O
,Kalimat3460,prabowo,B-PER
,Kalimat3460,subianto,I-PER
,Kalimat3460,",",O
,Kalimat3460,setengah,O
,Kalimat3460,darah,O
,Kalimat3460,saya,O
,Kalimat3460,adalah,O
,Kalimat3460,darah,O
,Kalimat3460,minahasa,B-LOC
,Kalimat3460,",",O
,Kalimat3460,ibu,O
,Kalimat3460,saya,O
,Kalimat3460,lahir,O
,Kalimat3460,dan,O
,Kalimat3460,besar,O
,Kalimat3460,di,O
,Kalimat3460,langowan,B-LOC
,Kalimat3460,",",O
,Kalimat3460,',O
,Kalimat3460,ujarnya,O
,Kalimat3460,",",O
,Kalimat3460,senin,B-TIM
,Kalimat3460,(,O
,Kalimat3460,5/2/2024,I-TIM
,Kalimat3460,),O
,Kalimat3460,.,O
,Kalimat3461,``,O
,Kalimat3461,kapan,O
,Kalimat3461,lagi,O
,Kalimat3461,ada,O
,Kalimat3461,putra,O
,Kalimat3461,minahasa,B-LOC
,Kalimat3461,masuk,O
,Kalimat3461,istana,O
,Kalimat3461,",",O
,Kalimat3461,',O
,Kalimat3461,sambungnya,O
,Kalimat3461,.,O
Artikel765,Kalimat3462,dewan,B-ORG
,Kalimat3462,kehormatan,I-ORG
,Kalimat3462,penyelenggara,I-ORG
,Kalimat3462,pemilu,I-ORG
,Kalimat3462,(,O
,Kalimat3462,dkpp,B-ORG
,Kalimat3462,),O
,Kalimat3462,ri,B-LOC
,Kalimat3462,menjatuhkan,O
,Kalimat3462,sanksi,O
,Kalimat3462,berupa,O
,Kalimat3462,peringatan,O
,Kalimat3462,keras,O
,Kalimat3462,kepada,O
,Kalimat3462,ketua,O
,Kalimat3462,dan,O
,Kalimat3462,anggota,O
,Kalimat3462,kpu,B-ORG
,Kalimat3462,ri,B-LOC
,Kalimat3462,.,O
,Kalimat3463,dekan,O
,Kalimat3463,fakultas,O
,Kalimat3463,hukum,O
,Kalimat3463,(,O
,Kalimat3463,fh,O
,Kalimat3463,),O
,Kalimat3463,universitas,B-ORG
,Kalimat3463,airlangga,I-ORG
,Kalimat3463,(,O
,Kalimat3463,unair,B-ORG
,Kalimat3463,),O
,Kalimat3463,iman,B-PER
,Kalimat3463,prihandono,I-PER
,Kalimat3463,menanggapi,O
,Kalimat3463,putusan,O
,Kalimat3463,dkpp,B-ORG
,Kalimat3463,ri,B-LOC
,Kalimat3463,tersebut,O
,Kalimat3463,.,O
,Kalimat3464,iman,B-PER
,Kalimat3464,menilai,O
,Kalimat3464,",",O
,Kalimat3464,putusan,O
,Kalimat3464,dkpp,B-ORG
,Kalimat3464,ri,B-LOC
,Kalimat3464,yang,O
,Kalimat3464,menyatakan,O
,Kalimat3464,kpu,B-ORG
,Kalimat3464,terbukti,O
,Kalimat3464,ecara,O
,Kalimat3464,etik,O
,Kalimat3464,dan,O
,Kalimat3464,pedoman,O
,Kalimat3464,perilaku,O
,Kalimat3464,penyelenggara,O
,Kalimat3464,bersalah,O
,Kalimat3464,",",O
,Kalimat3464,namun,O
,Kalimat3464,secara,O
,Kalimat3464,hukum,O
,Kalimat3464,sudah,O
,Kalimat3464,benar,O
,Kalimat3464,.,O
,Kalimat3465,iman,B-PER
,Kalimat3465,mengungkapkan,O
,Kalimat3465,",",O
,Kalimat3465,putusan,O
,Kalimat3465,dkpp,B-ORG
,Kalimat3465,ini,O
,Kalimat3465,perlu,O
,Kalimat3465,diapresiasi,O
,Kalimat3465,",",O
,Kalimat3465,karena,O
,Kalimat3465,menemukan,O
,Kalimat3465,adanya,O
,Kalimat3465,pelanggaran,O
,Kalimat3465,etika,O
,Kalimat3465,yang,O
,Kalimat3465,dilakukan,O
,Kalimat3465,oleh,O
,Kalimat3465,kpu,B-ORG
,Kalimat3465,pusat,O
,Kalimat3465,.,O
,Kalimat3466,melansir,O
,Kalimat3466,detiknews,B-ORG
,Kalimat3466,",",O
,Kalimat3466,dkpp,B-ORG
,Kalimat3466,ri,B-LOC
,Kalimat3466,menjatuhkan,O
,Kalimat3466,sanksi,O
,Kalimat3466,kepada,O
,Kalimat3466,ketua,O
,Kalimat3466,kpu,B-ORG
,Kalimat3466,ri,B-LOC
,Kalimat3466,hasyim,B-PER
,Kalimat3466,asy'ari,I-PER
,Kalimat3466,.,O
Artikel766,Kalimat3467,ketua,O
,Kalimat3467,umum,O
,Kalimat3467,(,O
,Kalimat3467,ketum,O
,Kalimat3467,),O
,Kalimat3467,projo,O
,Kalimat3467,budi,B-PER
,Kalimat3467,arie,I-PER
,Kalimat3467,setiadi,I-PER
,Kalimat3467,meminta,O
,Kalimat3467,relawannya,O
,Kalimat3467,mencabut,O
,Kalimat3467,pelaporan,O
,Kalimat3467,terhadap,O
,Kalimat3467,butet,B-PER
,Kalimat3467,kartaredjasa,I-PER
,Kalimat3467,di,O
,Kalimat3467,polda,B-ORG
,Kalimat3467,diy,B-LOC
,Kalimat3467,.,O
,Kalimat3468,butet,B-PER
,Kalimat3468,menilai,O
,Kalimat3468,",",O
,Kalimat3468,bahwa,O
,Kalimat3468,perintah,O
,Kalimat3468,jokowi,B-PER
,Kalimat3468,kepada,O
,Kalimat3468,budi,B-PER
,Kalimat3468,arie,I-PER
,Kalimat3468,memiliki,O
,Kalimat3468,makna,O
,Kalimat3468,lain,O
,Kalimat3468,.,O
,Kalimat3469,budi,B-PER
,Kalimat3469,arie,I-PER
,Kalimat3469,minta,O
,Kalimat3469,projo,O
,Kalimat3469,cabut,O
,Kalimat3469,laporansebelumnya,O
,Kalimat3469,",",O
,Kalimat3469,dilansir,O
,Kalimat3469,detiknews,B-ORG
,Kalimat3469,",",O
,Kalimat3469,ketua,O
,Kalimat3469,umum,O
,Kalimat3469,(,O
,Kalimat3469,ketum,O
,Kalimat3469,),O
,Kalimat3469,projo,O
,Kalimat3469,budi,B-PER
,Kalimat3469,arie,I-PER
,Kalimat3469,setiadi,I-PER
,Kalimat3469,meminta,O
,Kalimat3469,kepada,O
,Kalimat3469,relawannya,O
,Kalimat3469,dan,O
,Kalimat3469,sesama,O
,Kalimat3469,relawan,O
,Kalimat3469,presiden,O
,Kalimat3469,joko,B-PER
,Kalimat3469,widodo,I-PER
,Kalimat3469,(,O
,Kalimat3469,jokowi,B-PER
,Kalimat3469,),O
,Kalimat3469,lainnya,O
,Kalimat3469,agar,O
,Kalimat3469,mencabut,O
,Kalimat3469,pelaporan,O
,Kalimat3469,terhadap,O
,Kalimat3469,butet,B-PER
,Kalimat3469,kartaredjasa,I-PER
,Kalimat3469,ke,O
,Kalimat3469,polda,B-ORG
,Kalimat3469,diy,B-LOC
,Kalimat3469,.,O
,Kalimat3470,``,O
,Kalimat3470,bapak,O
,Kalimat3470,presiden,O
,Kalimat3470,jokowi,B-PER
,Kalimat3470,meminta,O
,Kalimat3470,agar,O
,Kalimat3470,projo,O
,Kalimat3470,atau,O
,Kalimat3470,relawan,O
,Kalimat3470,jokowi,B-PER
,Kalimat3470,untuk,O
,Kalimat3470,mencabut,O
,Kalimat3470,pelaporan,O
,Kalimat3470,pak,O
,Kalimat3470,butet,B-PER
,Kalimat3470,ke,O
,Kalimat3470,polisi,O
,Kalimat3470,",",O
,Kalimat3470,',O
,Kalimat3470,kata,O
,Kalimat3470,budi,B-PER
,Kalimat3470,kepada,O
,Kalimat3470,wartawan,O
,Kalimat3470,",",O
,Kalimat3470,senin,B-TIM
,Kalimat3470,(,O
,Kalimat3470,5/2,I-TIM
,Kalimat3470,),O
,Kalimat3470,.,O
,Kalimat3471,butet,B-PER
,Kalimat3471,dilaporkan,O
,Kalimat3471,ke,O
,Kalimat3471,polda,B-ORG
,Kalimat3471,diy,B-LOC
,Kalimat3471,butet,B-PER
,Kalimat3471,kartaredjasa,I-PER
,Kalimat3471,diketahui,O
,Kalimat3471,dilaporkan,O
,Kalimat3471,ke,O
,Kalimat3471,polda,B-ORG
,Kalimat3471,diy,B-LOC
,Kalimat3471,karena,O
,Kalimat3471,dianggap,O
,Kalimat3471,menghina,O
,Kalimat3471,presiden,O
,Kalimat3471,jokowi,B-PER
,Kalimat3471,.,O
Artikel767,Kalimat3472,komisioner,O
,Kalimat3472,bawaslu,B-ORG
,Kalimat3472,parepare,B-LOC
,Kalimat3472,susilawati,B-PER
,Kalimat3472,mengatakan,O
,Kalimat3472,kasus,O
,Kalimat3472,ketua,O
,Kalimat3472,tim,O
,Kalimat3472,kampanye,O
,Kalimat3472,daerah,O
,Kalimat3472,(,O
,Kalimat3472,tkd,O
,Kalimat3472,),O
,Kalimat3472,prabowo,B-PER
,Kalimat3472,gibran,B-PER
,Kalimat3472,parepare,B-LOC
,Kalimat3472,bagi-bagi,O
,Kalimat3472,uang,O
,Kalimat3472,saat,O
,Kalimat3472,kampanye,O
,Kalimat3472,akan,O
,Kalimat3472,ditangani,O
,Kalimat3472,sentra,O
,Kalimat3472,penegakan,O
,Kalimat3472,hukum,O
,Kalimat3472,terpadu,O
,Kalimat3472,(,O
,Kalimat3472,gakkumdu,O
,Kalimat3472,),O
,Kalimat3472,.,O
,Kalimat3473,dia,O
,Kalimat3473,menyebut,O
,Kalimat3473,syarat,O
,Kalimat3473,formil,O
,Kalimat3473,untuk,O
,Kalimat3473,dugaan,O
,Kalimat3473,potensi,O
,Kalimat3473,pidana,O
,Kalimat3473,pemilu,O
,Kalimat3473,memenuhi,O
,Kalimat3473,syarat,O
,Kalimat3473,ditangani,O
,Kalimat3473,gakkumdu,O
,Kalimat3473,.,O
,Kalimat3474,bukti-bukti,O
,Kalimat3474,video,O
,Kalimat3474,dan,O
,Kalimat3474,foto,O
,Kalimat3474,saat,O
,Kalimat3474,ketua,O
,Kalimat3474,tim,O
,Kalimat3474,kampanye,O
,Kalimat3474,daerah,O
,Kalimat3474,(,O
,Kalimat3474,tkd,O
,Kalimat3474,),O
,Kalimat3474,prabowo,B-PER
,Kalimat3474,gibran,B-PER
,Kalimat3474,parepare,B-LOC
,Kalimat3474,",",O
,Kalimat3474,surianto,B-PER
,Kalimat3474,telah,O
,Kalimat3474,dikantongi,O
,Kalimat3474,.,O
,Kalimat3475,pihaknya,O
,Kalimat3475,memaparkan,O
,Kalimat3475,kasus,O
,Kalimat3475,ketua,O
,Kalimat3475,tkd,O
,Kalimat3475,prabowo,B-PER
,Kalimat3475,gibran,B-PER
,Kalimat3475,parepare,O
,Kalimat3475,diduga,O
,Kalimat3475,melanggar,O
,Kalimat3475,pidana,O
,Kalimat3475,pemilu,O
,Kalimat3475,politik,O
,Kalimat3475,uang,O
,Kalimat3475,.,O
,Kalimat3476,diberitakan,O
,Kalimat3476,sebelumnya,O
,Kalimat3476,",",O
,Kalimat3476,beredar,O
,Kalimat3476,video,O
,Kalimat3476,tkd,O
,Kalimat3476,prabowo,B-PER
,Kalimat3476,gibran,B-PER
,Kalimat3476,parepare,B-LOC
,Kalimat3476,surianto,B-PER
,Kalimat3476,membagikan,O
,Kalimat3476,uang,O
,Kalimat3476,dalam,O
,Kalimat3476,acara,O
,Kalimat3476,jalan,O
,Kalimat3476,sehat,O
,Kalimat3476,satu,O
,Kalimat3476,putaran,O
,Kalimat3476,yang,O
,Kalimat3476,berlangsung,O
,Kalimat3476,di,O
,Kalimat3476,taman,O
,Kalimat3476,mattirotasi,O
,Kalimat3476,",",O
,Kalimat3476,kota,O
,Kalimat3476,parepare,B-LOC
,Kalimat3476,pada,O
,Kalimat3476,minggu,B-TIM
,Kalimat3476,(,O
,Kalimat3476,4/2,I-TIM
,Kalimat3476,),O
,Kalimat3476,.,O
Artikel768,Kalimat3477,partai,B-ORG
,Kalimat3477,solidaritas,I-ORG
,Kalimat3477,indonesia,I-ORG
,Kalimat3477,(,O
,Kalimat3477,psi,B-ORG
,Kalimat3477,),O
,Kalimat3477,menanggapi,O
,Kalimat3477,ramainya,O
,Kalimat3477,sivitas,O
,Kalimat3477,akademika,O
,Kalimat3477,dari,O
,Kalimat3477,berbagai,O
,Kalimat3477,perguruan,O
,Kalimat3477,tinggi,O
,Kalimat3477,yang,O
,Kalimat3477,mengkritik,O
,Kalimat3477,pemerintahan,O
,Kalimat3477,presiden,O
,Kalimat3477,joko,B-PER
,Kalimat3477,widodo,I-PER
,Kalimat3477,(,O
,Kalimat3477,jokowi,B-PER
,Kalimat3477,),O
,Kalimat3477,.,O
,Kalimat3478,sekretaris,O
,Kalimat3478,jenderal,O
,Kalimat3478,(,O
,Kalimat3478,sekjen,O
,Kalimat3478,),O
,Kalimat3478,psi,B-ORG
,Kalimat3478,raja,B-PER
,Kalimat3478,juli,I-PER
,Kalimat3478,antoni,I-PER
,Kalimat3478,mengatakan,O
,Kalimat3478,c.,O
,Kalimat3478,menurutnya,O
,Kalimat3478,",",O
,Kalimat3478,semua,O
,Kalimat3478,orang,O
,Kalimat3478,memiliki,O
,Kalimat3478,hak,O
,Kalimat3478,untuk,O
,Kalimat3478,mengkritik,O
,Kalimat3478,.,O
,Kalimat3479,``,O
,Kalimat3479,ya,O
,Kalimat3479,kalau,O
,Kalimat3479,kritik,O
,Kalimat3479,terhadap,O
,Kalimat3479,pak,O
,Kalimat3479,jokowi,B-PER
,Kalimat3479,sudah,O
,Kalimat3479,dari,O
,Kalimat3479,dulu,O
,Kalimat3479,ya,O
,Kalimat3479,",",O
,Kalimat3479,semua,O
,Kalimat3479,orang,O
,Kalimat3479,memiliki,O
,Kalimat3479,hak,O
,Kalimat3479,untuk,O
,Kalimat3479,kritisi,O
,Kalimat3479,",",O
,Kalimat3479,memberi,O
,Kalimat3479,masukan,O
,Kalimat3479,",",O
,Kalimat3479,bahkan,O
,Kalimat3479,fitnah,O
,Kalimat3479,setiap,O
,Kalimat3479,hari,O
,Kalimat3479,.,O
,Kalimat3480,diketahui,O
,Kalimat3480,",",O
,Kalimat3480,sivitas,O
,Kalimat3480,akademika,O
,Kalimat3480,universitas,B-ORG
,Kalimat3480,gadjah,I-ORG
,Kalimat3480,mada,I-ORG
,Kalimat3480,(,O
,Kalimat3480,ugm,B-ORG
,Kalimat3480,),O
,Kalimat3480,membuat,O
,Kalimat3480,petisi,O
,Kalimat3480,bulaksumur,O
,Kalimat3480,",",O
,Kalimat3480,rabu,B-TIM
,Kalimat3480,(,O
,Kalimat3480,31/1/2024,I-TIM
,Kalimat3480,),O
,Kalimat3480,.,O
,Kalimat3481,selanjutnya,O
,Kalimat3481,",",O
,Kalimat3481,sivitas,O
,Kalimat3481,akademika,O
,Kalimat3481,universitas,B-ORG
,Kalimat3481,islam,I-ORG
,Kalimat3481,indonesia,I-ORG
,Kalimat3481,(,O
,Kalimat3481,uii,B-ORG
,Kalimat3481,),O
,Kalimat3481,mengkritik,O
,Kalimat3481,pemerintahan,O
,Kalimat3481,jokowi,B-PER
,Kalimat3481,yang,O
,Kalimat3481,dianggap,O
,Kalimat3481,menyalahgunakan,O
,Kalimat3481,wewenang,O
,Kalimat3481,jelang,O
,Kalimat3481,pemilu,O
,Kalimat3481,",",O
,Kalimat3481,kamis,B-TIM
,Kalimat3481,(,O
,Kalimat3481,1/2/2024,I-TIM
,Kalimat3481,),O
,Kalimat3481,.,O
Artikel769,Kalimat3482,komisi,B-ORG
,Kalimat3482,pemilihan,I-ORG
,Kalimat3482,umum,I-ORG
,Kalimat3482,(,O
,Kalimat3482,kpu,B-ORG
,Kalimat3482,),O
,Kalimat3482,parepare,B-LOC
,Kalimat3482,",",O
,Kalimat3482,sulawesi,B-LOC
,Kalimat3482,selatan,I-LOC
,Kalimat3482,(,O
,Kalimat3482,sulsel,B-LOC
,Kalimat3482,),O
,Kalimat3482,mencatat,O
,Kalimat3482,ada,O
,Kalimat3482,2.124,O
,Kalimat3482,orang,O
,Kalimat3482,warga,O
,Kalimat3482,yang,O
,Kalimat3482,masuk,O
,Kalimat3482,dalam,O
,Kalimat3482,daftar,O
,Kalimat3482,pemilih,O
,Kalimat3482,tambahan,O
,Kalimat3482,(,O
,Kalimat3482,dptb,O
,Kalimat3482,),O
,Kalimat3482,.,O
,Kalimat3483,``,O
,Kalimat3483,dptb,O
,Kalimat3483,masih,O
,Kalimat3483,terus,O
,Kalimat3483,didata,O
,Kalimat3483,dan,O
,Kalimat3483,sampai,O
,Kalimat3483,saat,O
,Kalimat3483,ini,O
,Kalimat3483,ada,O
,Kalimat3483,pemilih,O
,Kalimat3483,yang,O
,Kalimat3483,masuk,O
,Kalimat3483,sebanyak,O
,Kalimat3483,2.124,O
,Kalimat3483,orang,O
,Kalimat3483,",",O
,Kalimat3483,',O
,Kalimat3483,ungkap,O
,Kalimat3483,komisioner,O
,Kalimat3483,kpu,B-ORG
,Kalimat3483,parepare,B-LOC
,Kalimat3483,kalmasyari,B-PER
,Kalimat3483,kepada,O
,Kalimat3483,detiksulsel,B-ORG
,Kalimat3483,",",O
,Kalimat3483,senin,B-TIM
,Kalimat3483,(,O
,Kalimat3483,5/2/2024,I-TIM
,Kalimat3483,),O
,Kalimat3483,.,O
,Kalimat3484,komisioner,O
,Kalimat3484,divisi,O
,Kalimat3484,data,O
,Kalimat3484,dan,O
,Kalimat3484,informasi,O
,Kalimat3484,kpu,B-ORG
,Kalimat3484,parepare,B-LOC
,Kalimat3484,ini,O
,Kalimat3484,menegaskan,O
,Kalimat3484,warga,O
,Kalimat3484,yang,O
,Kalimat3484,pindah,O
,Kalimat3484,memilih,O
,Kalimat3484,juga,O
,Kalimat3484,tidak,O
,Kalimat3484,secara,O
,Kalimat3484,otomatis,O
,Kalimat3484,tercatat,O
,Kalimat3484,.,O
,Kalimat3485,setelah,O
,Kalimat3485,7,B-TIM
,Kalimat3485,februari,I-TIM
,Kalimat3485,kpu,B-ORG
,Kalimat3485,parepare,B-LOC
,Kalimat3485,akan,O
,Kalimat3485,melakukan,O
,Kalimat3485,pleno,O
,Kalimat3485,untuk,O
,Kalimat3485,menetapkan,O
,Kalimat3485,dptb,O
,Kalimat3485,.,O
,Kalimat3486,sebelumnya,O
,Kalimat3486,",",O
,Kalimat3486,kpu,B-ORG
,Kalimat3486,parepare,B-LOC
,Kalimat3486,menetapkan,O
,Kalimat3486,daftar,O
,Kalimat3486,pemilih,O
,Kalimat3486,tetap,O
,Kalimat3486,(,O
,Kalimat3486,dpt,O
,Kalimat3486,),O
,Kalimat3486,untuk,O
,Kalimat3486,pemilu,O
,Kalimat3486,2024,O
,Kalimat3486,sebanyak,O
,Kalimat3486,109.653,O
,Kalimat3486,orang,O
,Kalimat3486,.,O
Artikel770,Kalimat3487,cak,O
,Kalimat3487,imin,B-PER
,Kalimat3487,mengimbau,O
,Kalimat3487,pendukungnya,O
,Kalimat3487,tak,O
,Kalimat3487,khawatir,O
,Kalimat3487,sembari,O
,Kalimat3487,mengungkit,O
,Kalimat3487,pihaknya,O
,Kalimat3487,yang,O
,Kalimat3487,tidak,O
,Kalimat3487,punya,O
,Kalimat3487,utang,O
,Kalimat3487,.,O
,Kalimat3488,hal,O
,Kalimat3488,itu,O
,Kalimat3488,disampaikan,O
,Kalimat3488,cak,O
,Kalimat3488,imin,B-PER
,Kalimat3488,dalam,O
,Kalimat3488,acara,O
